Delivery Date,Delivery Hour,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,DayStatus,Temperature in F,Load in Houston,Settlement Point Price
4/2/2018,5,N,LZ_HOUSTON,LZ,Weekday,72,9225.55,21.51
4/2/2018,6,N,LZ_HOUSTON,LZ,Weekday,71,9754.32,33.22
4/2/2018,7,N,LZ_HOUSTON,LZ,Weekday,70,10484.94,99.92
4/2/2018,8,N,LZ_HOUSTON,LZ,Weekday,71,10742.61,63.13
4/2/2018,9,N,LZ_HOUSTON,LZ,Weekday,69,10937.72,73.3
4/2/2018,13,N,LZ_HOUSTON,LZ,Weekday,70,12896.31,54.02
4/2/2018,15,N,LZ_HOUSTON,LZ,Weekday,72,13881.42,66.23
4/2/2018,16,N,LZ_HOUSTON,LZ,Weekday,73,14096.37,40.06
4/2/2018,17,N,LZ_HOUSTON,LZ,Weekday,74,14126.23,33.35
4/2/2018,18,N,LZ_HOUSTON,LZ,Weekday,75,13886.78,27.75
4/2/2018,19,N,LZ_HOUSTON,LZ,Weekday,77,13340.94,24.23
4/2/2018,20,N,LZ_HOUSTON,LZ,Weekday,78,13010.74,25.23
4/2/2018,21,N,LZ_HOUSTON,LZ,Weekday,79,13045.37,26.38
4/2/2018,22,N,LZ_HOUSTON,LZ,Weekday,81,12617.86,23.99
4/2/2018,23,N,LZ_HOUSTON,LZ,Weekday,79,11942.36,19.39
4/2/2018,24,N,LZ_HOUSTON,LZ,Weekday,82,11058.88,19.72
4/3/2018,1,N,LZ_HOUSTON,LZ,Weekday,81,10388.7,25.07
4/3/2018,2,N,LZ_HOUSTON,LZ,Weekday,78,10031.34,20.74
4/3/2018,3,N,LZ_HOUSTON,LZ,Weekday,78,9767.34,19.06
4/3/2018,4,N,LZ_HOUSTON,LZ,Weekday,76,9673.63,18.75
4/3/2018,5,N,LZ_HOUSTON,LZ,Weekday,76,9801.24,19.02
4/3/2018,6,N,LZ_HOUSTON,LZ,Weekday,73,10310.18,19.7
4/3/2018,7,N,LZ_HOUSTON,LZ,Weekday,72,11122.98,41.58
4/3/2018,8,N,LZ_HOUSTON,LZ,Weekday,73,11325.06,22.19
4/3/2018,9,N,LZ_HOUSTON,LZ,Weekday,72,11489.62,19.64
4/3/2018,10,N,LZ_HOUSTON,LZ,Weekday,73,12003.19,19.8
4/3/2018,11,N,LZ_HOUSTON,LZ,Weekday,72,12592.37,24
4/3/2018,12,N,LZ_HOUSTON,LZ,Weekday,73,13248.95,26.54
4/3/2018,13,N,LZ_HOUSTON,LZ,Weekday,73,13604.66,27.63
4/3/2018,14,N,LZ_HOUSTON,LZ,Weekday,74,13938.83,40.31
4/3/2018,15,N,LZ_HOUSTON,LZ,Weekday,74,14172.64,58.45
4/3/2018,16,N,LZ_HOUSTON,LZ,Weekday,75,14239.5,44.97
4/3/2018,17,N,LZ_HOUSTON,LZ,Weekday,77,14217.41,103.34
4/3/2018,18,N,LZ_HOUSTON,LZ,Weekday,77,14010.01,115.11
4/3/2018,19,N,LZ_HOUSTON,LZ,Weekday,79,13526.89,29.27
4/3/2018,20,N,LZ_HOUSTON,LZ,Weekday,80,13289.77,30.92
4/3/2018,21,N,LZ_HOUSTON,LZ,Weekday,83,13274.07,35.51
4/3/2018,22,N,LZ_HOUSTON,LZ,Weekday,84,12740.55,21.42
4/3/2018,23,N,LZ_HOUSTON,LZ,Weekday,83,11836.55,24.57
4/3/2018,24,N,LZ_HOUSTON,LZ,Weekday,84,10672.33,26
4/4/2018,1,N,LZ_HOUSTON,LZ,Weekday,84,9620.28,17.53
4/4/2018,2,N,LZ_HOUSTON,LZ,Weekday,79,9048.16,17.14
4/4/2018,3,N,LZ_HOUSTON,LZ,Weekday,80,8589.96,16.8
4/4/2018,4,N,LZ_HOUSTON,LZ,Weekday,77,8341.75,16.94
4/4/2018,5,N,LZ_HOUSTON,LZ,Weekday,78,8289.27,17.04
4/4/2018,6,N,LZ_HOUSTON,LZ,Weekday,73,8779.91,17.11
4/4/2018,7,N,LZ_HOUSTON,LZ,Weekday,73,9581.4,18.99
4/4/2018,8,N,LZ_HOUSTON,LZ,Weekday,72,9761.22,20.31
4/4/2018,9,N,LZ_HOUSTON,LZ,Weekday,71,9830.09,21.87
4/4/2018,10,N,LZ_HOUSTON,LZ,Weekday,71,10022.52,20.12
4/4/2018,11,N,LZ_HOUSTON,LZ,Weekday,69,10228.23,18.89
4/4/2018,12,N,LZ_HOUSTON,LZ,Weekday,69,10339.49,18.96
4/4/2018,13,N,LZ_HOUSTON,LZ,Weekday,68,10398.01,18.63
4/4/2018,14,N,LZ_HOUSTON,LZ,Weekday,68,10533.55,18.59
4/4/2018,15,N,LZ_HOUSTON,LZ,Weekday,66,10701.25,18.85
4/4/2018,16,N,LZ_HOUSTON,LZ,Weekday,66,10864.72,19
4/4/2018,17,N,LZ_HOUSTON,LZ,Weekday,67,11033.25,19.12
4/4/2018,18,N,LZ_HOUSTON,LZ,Weekday,66,11063.09,19.17
4/4/2018,19,N,LZ_HOUSTON,LZ,Weekday,66,10854.89,18.64
4/4/2018,20,N,LZ_HOUSTON,LZ,Weekday,65,10700.17,19.6
4/4/2018,22,N,LZ_HOUSTON,LZ,Weekday,65,10491.57,22.53
4/4/2018,23,N,LZ_HOUSTON,LZ,Weekday,66,9845.54,17.6
4/4/2018,24,N,LZ_HOUSTON,LZ,Weekday,65,9114.86,37.16
4/5/2018,1,N,LZ_HOUSTON,LZ,Weekday,65,8672.49,13.24
4/5/2018,2,N,LZ_HOUSTON,LZ,Weekday,65,8393.41,15.36
4/5/2018,3,N,LZ_HOUSTON,LZ,Weekday,65,8240.13,12.87
4/5/2018,4,N,LZ_HOUSTON,LZ,Weekday,65,8222.45,14.23
4/5/2018,5,N,LZ_HOUSTON,LZ,Weekday,64,8368.42,15.58
4/5/2018,6,N,LZ_HOUSTON,LZ,Weekday,64,8891.92,16.87
4/5/2018,7,N,LZ_HOUSTON,LZ,Weekday,64,9746.7,18.38
4/5/2018,8,N,LZ_HOUSTON,LZ,Weekday,64,9952.84,17.53
4/5/2018,9,N,LZ_HOUSTON,LZ,Weekday,63,10072.86,17.54
4/5/2018,10,N,LZ_HOUSTON,LZ,Weekday,63,10349.62,17.92
4/5/2018,11,N,LZ_HOUSTON,LZ,Weekday,61,10660.5,18.18
4/5/2018,12,N,LZ_HOUSTON,LZ,Weekday,61,10812.4,18.95
4/5/2018,13,N,LZ_HOUSTON,LZ,Weekday,60,10953.59,19.39
4/5/2018,14,N,LZ_HOUSTON,LZ,Weekday,61,11070.18,21.4
4/5/2018,15,N,LZ_HOUSTON,LZ,Weekday,59,11133.17,22.1
4/5/2018,16,N,LZ_HOUSTON,LZ,Weekday,59,11110.79,22.36
4/5/2018,17,N,LZ_HOUSTON,LZ,Weekday,63,11179.43,23.65
4/5/2018,18,N,LZ_HOUSTON,LZ,Weekday,62,11091.36,23.21
4/5/2018,19,N,LZ_HOUSTON,LZ,Weekday,65,10957.98,22.19
4/5/2018,20,N,LZ_HOUSTON,LZ,Weekday,66,11014.65,22.46
4/5/2018,21,N,LZ_HOUSTON,LZ,Weekday,69,11241.44,23.16
4/5/2018,22,N,LZ_HOUSTON,LZ,Weekday,70,10970.21,19.76
4/5/2018,23,N,LZ_HOUSTON,LZ,Weekday,70,10472.08,19.77
4/5/2018,24,N,LZ_HOUSTON,LZ,Weekday,72,9766.75,18.01
4/6/2018,1,N,LZ_HOUSTON,LZ,Weekday,73,9406.11,16.99
4/6/2018,2,N,LZ_HOUSTON,LZ,Weekday,72,9145.71,16.23
4/6/2018,3,N,LZ_HOUSTON,LZ,Weekday,73,8966.71,15.9
4/6/2018,4,N,LZ_HOUSTON,LZ,Weekday,72,8948.09,16.36
4/6/2018,5,N,LZ_HOUSTON,LZ,Weekday,71,9110.58,16.85
4/6/2018,6,N,LZ_HOUSTON,LZ,Weekday,70,9623.63,17.25
4/6/2018,7,N,LZ_HOUSTON,LZ,Weekday,69,10483.03,19.14
4/6/2018,8,N,LZ_HOUSTON,LZ,Weekday,69,10814.5,19.8
4/6/2018,9,N,LZ_HOUSTON,LZ,Weekday,68,10997.59,19.54
4/6/2018,10,N,LZ_HOUSTON,LZ,Weekday,68,11339.25,19.01
4/6/2018,11,N,LZ_HOUSTON,LZ,Weekday,68,11758.91,19.56
4/6/2018,12,N,LZ_HOUSTON,LZ,Weekday,68,12161.7,21.15
4/6/2018,13,N,LZ_HOUSTON,LZ,Weekday,68,12499.22,25.85
4/6/2018,14,N,LZ_HOUSTON,LZ,Weekday,70,12716.51,25.06
4/6/2018,15,N,LZ_HOUSTON,LZ,Weekday,70,12738.15,23.38
4/6/2018,16,N,LZ_HOUSTON,LZ,Weekday,72,12777.15,28.35
4/6/2018,17,N,LZ_HOUSTON,LZ,Weekday,72,12778.96,24.57
4/6/2018,18,N,LZ_HOUSTON,LZ,Weekday,75,12604.66,21.4
4/6/2018,19,N,LZ_HOUSTON,LZ,Weekday,76,12250.16,20.5
4/6/2018,20,N,LZ_HOUSTON,LZ,Weekday,76,12177.79,19.8
4/6/2018,21,N,LZ_HOUSTON,LZ,Weekday,78,12259.37,20.9
4/6/2018,22,N,LZ_HOUSTON,LZ,Weekday,78,11960.85,23.31
4/6/2018,23,N,LZ_HOUSTON,LZ,Weekday,77,11490.67,23.89
4/6/2018,24,N,LZ_HOUSTON,LZ,Weekday,79,10860.81,21.64
4/7/2018,1,N,LZ_HOUSTON,LZ,Weekend,78,10227.83,18.9
4/7/2018,2,N,LZ_HOUSTON,LZ,Weekend,76,9835.01,17.83
4/7/2018,3,N,LZ_HOUSTON,LZ,Weekend,76,9550,17.26
4/7/2018,4,N,LZ_HOUSTON,LZ,Weekend,75,9382.13,16.89
4/7/2018,5,N,LZ_HOUSTON,LZ,Weekend,74,9327.53,16.56
4/7/2018,6,N,LZ_HOUSTON,LZ,Weekend,72,9403.96,16.89
4/7/2018,7,N,LZ_HOUSTON,LZ,Weekend,71,9638.21,22.74
4/7/2018,8,N,LZ_HOUSTON,LZ,Weekend,72,9906.69,18.03
4/7/2018,9,N,LZ_HOUSTON,LZ,Weekend,70,10162.19,18.55
4/7/2018,10,N,LZ_HOUSTON,LZ,Weekend,70,10368.44,18.66
4/7/2018,11,N,LZ_HOUSTON,LZ,Weekend,70,10439.67,19.52
4/7/2018,12,N,LZ_HOUSTON,LZ,Weekend,71,10298.15,20.03
4/7/2018,13,N,LZ_HOUSTON,LZ,Weekend,71,10075.7,20.11
4/7/2018,14,N,LZ_HOUSTON,LZ,Weekend,72,9934.58,19.9
4/7/2018,15,N,LZ_HOUSTON,LZ,Weekend,72,9787.68,19.58
4/7/2018,16,N,LZ_HOUSTON,LZ,Weekend,73,9697.87,20.23
4/7/2018,17,N,LZ_HOUSTON,LZ,Weekend,75,9626.45,21
4/7/2018,18,N,LZ_HOUSTON,LZ,Weekend,76,9654,21.61
4/7/2018,19,N,LZ_HOUSTON,LZ,Weekend,77,9768.13,23.91
4/7/2018,20,N,LZ_HOUSTON,LZ,Weekend,78,9999.41,38.17
4/7/2018,21,N,LZ_HOUSTON,LZ,Weekend,79,10167.17,38.34
4/7/2018,22,N,LZ_HOUSTON,LZ,Weekend,80,10033.24,37.71
4/7/2018,23,N,LZ_HOUSTON,LZ,Weekend,79,9742.42,26.08
4/7/2018,24,N,LZ_HOUSTON,LZ,Weekend,81,9352.8,25.85
4/8/2018,1,N,LZ_HOUSTON,LZ,Weekend,80,9184.01,22.47
4/8/2018,2,N,LZ_HOUSTON,LZ,Weekend,78,8987.37,20.53
4/8/2018,3,N,LZ_HOUSTON,LZ,Weekend,78,8840.65,20.66
4/8/2018,4,N,LZ_HOUSTON,LZ,Weekend,77,8778.39,22.19
4/8/2018,5,N,LZ_HOUSTON,LZ,Weekend,75,8725.97,28.85
4/8/2018,6,N,LZ_HOUSTON,LZ,Weekend,74,8834.2,33.34
4/8/2018,7,N,LZ_HOUSTON,LZ,Weekend,72,9047.79,31.83
4/8/2018,8,N,LZ_HOUSTON,LZ,Weekend,73,9212.89,35.22
4/8/2018,10,N,LZ_HOUSTON,LZ,Weekend,71,9908.68,25.59
4/8/2018,11,N,LZ_HOUSTON,LZ,Weekend,71,10061.69,36.2
4/8/2018,12,N,LZ_HOUSTON,LZ,Weekend,71,10064.57,26.67
4/8/2018,13,N,LZ_HOUSTON,LZ,Weekend,72,9944.7,25.26
4/8/2018,14,N,LZ_HOUSTON,LZ,Weekend,74,9803.2,21.97
4/8/2018,15,N,LZ_HOUSTON,LZ,Weekend,73,9663.97,20.87
4/8/2018,16,N,LZ_HOUSTON,LZ,Weekend,75,9497.46,20.02
4/8/2018,17,N,LZ_HOUSTON,LZ,Weekend,78,9443.99,19.34
4/8/2018,18,N,LZ_HOUSTON,LZ,Weekend,79,9450.52,18.73
4/8/2018,19,N,LZ_HOUSTON,LZ,Weekend,81,9568.26,18.19
4/8/2018,20,N,LZ_HOUSTON,LZ,Weekend,81,9867.11,18.09
4/8/2018,21,N,LZ_HOUSTON,LZ,Weekend,84,10226.13,18.27
4/8/2018,22,N,LZ_HOUSTON,LZ,Weekend,85,10021.9,18.1
4/8/2018,23,N,LZ_HOUSTON,LZ,Weekend,83,9508.06,17.32
4/8/2018,24,N,LZ_HOUSTON,LZ,Weekend,84,8940.91,17.13
4/9/2018,1,N,LZ_HOUSTON,LZ,Weekday,83,8438.45,17.34
4/9/2018,2,N,LZ_HOUSTON,LZ,Weekday,80,8215.4,17.83
4/9/2018,3,N,LZ_HOUSTON,LZ,Weekday,80,8128.52,18.52
4/9/2018,4,N,LZ_HOUSTON,LZ,Weekday,77,8154.89,18.65
4/9/2018,5,N,LZ_HOUSTON,LZ,Weekday,77,8416.48,19.51
4/9/2018,6,N,LZ_HOUSTON,LZ,Weekday,74,9006.16,19.49
4/9/2018,7,N,LZ_HOUSTON,LZ,Weekday,73,9865.33,31.86
4/9/2018,8,N,LZ_HOUSTON,LZ,Weekday,74,10187.25,24.52
4/9/2018,9,N,LZ_HOUSTON,LZ,Weekday,72,10281.45,23.43
4/9/2018,10,N,LZ_HOUSTON,LZ,Weekday,73,10453.74,24
4/9/2018,11,N,LZ_HOUSTON,LZ,Weekday,73,10636.42,21.81
4/9/2018,12,N,LZ_HOUSTON,LZ,Weekday,73,10689.23,21.24
4/9/2018,13,N,LZ_HOUSTON,LZ,Weekday,73,10703.3,20.76
4/9/2018,14,N,LZ_HOUSTON,LZ,Weekday,75,10720.3,20.19
4/9/2018,15,N,LZ_HOUSTON,LZ,Weekday,75,10618.31,19.58
4/9/2018,16,N,LZ_HOUSTON,LZ,Weekday,76,10581.37,18.69
4/9/2018,17,N,LZ_HOUSTON,LZ,Weekday,78,10600.65,18.51
4/9/2018,18,N,LZ_HOUSTON,LZ,Weekday,79,10548.56,18.2
4/9/2018,19,N,LZ_HOUSTON,LZ,Weekday,81,10481.02,17.8
4/9/2018,20,N,LZ_HOUSTON,LZ,Weekday,81,10633.78,18.34
4/9/2018,21,N,LZ_HOUSTON,LZ,Weekday,84,10720.19,18.61
4/9/2018,22,N,LZ_HOUSTON,LZ,Weekday,85,10354.62,17.81
4/9/2018,23,N,LZ_HOUSTON,LZ,Weekday,83,9725.34,16.63
4/9/2018,24,N,LZ_HOUSTON,LZ,Weekday,85,9132.98,14.21
4/10/2018,1,N,LZ_HOUSTON,LZ,Weekday,84,8744.64,8.03
4/10/2018,2,N,LZ_HOUSTON,LZ,Weekday,82,8557.14,6.68
4/10/2018,3,N,LZ_HOUSTON,LZ,Weekday,82,8429.82,14.94
4/10/2018,4,N,LZ_HOUSTON,LZ,Weekday,79,8398.71,15.97
4/10/2018,5,N,LZ_HOUSTON,LZ,Weekday,78,8591.17,16.69
4/10/2018,6,N,LZ_HOUSTON,LZ,Weekday,76,9158.37,18.74
4/10/2018,7,N,LZ_HOUSTON,LZ,Weekday,74,10020.82,21.98
4/10/2018,8,N,LZ_HOUSTON,LZ,Weekday,74,10243.95,23.21
4/10/2018,9,N,LZ_HOUSTON,LZ,Weekday,72,10246.8,23.46
4/10/2018,10,N,LZ_HOUSTON,LZ,Weekday,71,10342.11,22.85
4/10/2018,11,N,LZ_HOUSTON,LZ,Weekday,70,10476.67,21.49
4/10/2018,12,N,LZ_HOUSTON,LZ,Weekday,69,10576.73,20.06
4/10/2018,13,N,LZ_HOUSTON,LZ,Weekday,68,10666.72,20.48
4/10/2018,14,N,LZ_HOUSTON,LZ,Weekday,70,10812.51,20.75
4/10/2018,15,N,LZ_HOUSTON,LZ,Weekday,68,10992.13,20.19
4/10/2018,16,N,LZ_HOUSTON,LZ,Weekday,69,11215.45,19.83
4/10/2018,17,N,LZ_HOUSTON,LZ,Weekday,70,11456.05,20.4
4/10/2018,18,N,LZ_HOUSTON,LZ,Weekday,70,11551.14,20.76
4/10/2018,19,N,LZ_HOUSTON,LZ,Weekday,71,11369.51,21.38
4/10/2018,20,N,LZ_HOUSTON,LZ,Weekday,72,11174.47,22.18
4/10/2018,21,N,LZ_HOUSTON,LZ,Weekday,73,11308.57,27.65
4/10/2018,22,N,LZ_HOUSTON,LZ,Weekday,74,10879.37,19.58
4/10/2018,23,N,LZ_HOUSTON,LZ,Weekday,73,10123.71,18.77
4/10/2018,24,N,LZ_HOUSTON,LZ,Weekday,74,9361.26,18.34
4/11/2018,1,N,LZ_HOUSTON,LZ,Weekday,74,8810.82,17.1
4/11/2018,2,N,LZ_HOUSTON,LZ,Weekday,72,8502.49,16.48
4/11/2018,3,N,LZ_HOUSTON,LZ,Weekday,72,8348.97,16.47
4/11/2018,4,N,LZ_HOUSTON,LZ,Weekday,70,8337.02,16.58
4/11/2018,5,N,LZ_HOUSTON,LZ,Weekday,70,8469.48,16.88
4/11/2018,6,N,LZ_HOUSTON,LZ,Weekday,67,9103.05,17.88
4/11/2018,7,N,LZ_HOUSTON,LZ,Weekday,66,9979.62,23.49
4/11/2018,8,N,LZ_HOUSTON,LZ,Weekday,66,10154.9,21.57
4/11/2018,9,N,LZ_HOUSTON,LZ,Weekday,65,10241.6,19.78
4/11/2018,10,N,LZ_HOUSTON,LZ,Weekday,65,10508.89,19.54
4/11/2018,11,N,LZ_HOUSTON,LZ,Weekday,65,10677.91,19.04
4/11/2018,12,N,LZ_HOUSTON,LZ,Weekday,65,10898.3,19.19
4/11/2018,13,N,LZ_HOUSTON,LZ,Weekday,65,11093.18,19.99
4/11/2018,14,N,LZ_HOUSTON,LZ,Weekday,67,11388.94,21.54
4/11/2018,15,N,LZ_HOUSTON,LZ,Weekday,67,11718.02,21.4
4/11/2018,16,N,LZ_HOUSTON,LZ,Weekday,68,12011.47,22.88
4/11/2018,17,N,LZ_HOUSTON,LZ,Weekday,71,12229.52,25.44
4/11/2018,18,N,LZ_HOUSTON,LZ,Weekday,71,12198.3,24.85
4/11/2018,19,N,LZ_HOUSTON,LZ,Weekday,74,11860.76,24.35
4/11/2018,20,N,LZ_HOUSTON,LZ,Weekday,73,11562.33,21.25
4/11/2018,21,N,LZ_HOUSTON,LZ,Weekday,76,11626.43,23.7
4/11/2018,22,N,LZ_HOUSTON,LZ,Weekday,77,11230.89,21.85
4/11/2018,23,N,LZ_HOUSTON,LZ,Weekday,74,10465.29,18.81
4/11/2018,24,N,LZ_HOUSTON,LZ,Weekday,76,9684.09,15.02
4/12/2018,1,N,LZ_HOUSTON,LZ,Weekday,74,9111.51,7.37
4/12/2018,2,N,LZ_HOUSTON,LZ,Weekday,72,8771.88,3.85
4/12/2018,3,N,LZ_HOUSTON,LZ,Weekday,70,8591.06,1.86
4/12/2018,4,N,LZ_HOUSTON,LZ,Weekday,69,8514.89,1.17
4/12/2018,5,N,LZ_HOUSTON,LZ,Weekday,69,8663.86,3.79
4/12/2018,6,N,LZ_HOUSTON,LZ,Weekday,67,9219.46,11.41
4/12/2018,7,N,LZ_HOUSTON,LZ,Weekday,67,10027.9,20.41
4/12/2018,8,N,LZ_HOUSTON,LZ,Weekday,67,10197.4,18.97
4/12/2018,9,N,LZ_HOUSTON,LZ,Weekday,67,10466.33,19.57
4/12/2018,10,N,LZ_HOUSTON,LZ,Weekday,67,10965.09,19.42
4/12/2018,11,N,LZ_HOUSTON,LZ,Weekday,67,11353.77,18.39
4/12/2018,12,N,LZ_HOUSTON,LZ,Weekday,67,11764.57,18.29
4/12/2018,13,N,LZ_HOUSTON,LZ,Weekday,67,12175.84,18.98
4/12/2018,14,N,LZ_HOUSTON,LZ,Weekday,69,12659.25,21.41
4/12/2018,15,N,LZ_HOUSTON,LZ,Weekday,69,13065.98,25.63
4/12/2018,16,N,LZ_HOUSTON,LZ,Weekday,70,13415.32,24.73
4/12/2018,17,N,LZ_HOUSTON,LZ,Weekday,71,13566.59,34.86
4/12/2018,18,N,LZ_HOUSTON,LZ,Weekday,72,13338.07,29.93
4/12/2018,19,N,LZ_HOUSTON,LZ,Weekday,74,12760.21,25.77
4/12/2018,20,N,LZ_HOUSTON,LZ,Weekday,73,12484.81,22.12
4/12/2018,21,N,LZ_HOUSTON,LZ,Weekday,75,12538.63,35.02
4/12/2018,22,N,LZ_HOUSTON,LZ,Weekday,75,12130.21,24.84
4/12/2018,23,N,LZ_HOUSTON,LZ,Weekday,73,11405.92,22.15
4/12/2018,24,N,LZ_HOUSTON,LZ,Weekday,74,10615.24,18.63
4/13/2018,1,N,LZ_HOUSTON,LZ,Weekday,72,10068.62,17.76
4/13/2018,2,N,LZ_HOUSTON,LZ,Weekday,74,9719.67,16.36
4/13/2018,3,N,LZ_HOUSTON,LZ,Weekday,71,9518.57,15.49
4/13/2018,4,N,LZ_HOUSTON,LZ,Weekday,71,9430.78,15.46
4/13/2018,5,N,LZ_HOUSTON,LZ,Weekday,71,9600.58,16.2
4/13/2018,6,N,LZ_HOUSTON,LZ,Weekday,72,10161.94,16.97
4/13/2018,7,N,LZ_HOUSTON,LZ,Weekday,72,10999.55,24.26
4/13/2018,8,N,LZ_HOUSTON,LZ,Weekday,72,11283.76,23.85
4/13/2018,9,N,LZ_HOUSTON,LZ,Weekday,72,11554.37,24.74
4/13/2018,10,N,LZ_HOUSTON,LZ,Weekday,72,11893.19,27.22
4/13/2018,11,N,LZ_HOUSTON,LZ,Weekday,70,12266.11,22.65
4/13/2018,12,N,LZ_HOUSTON,LZ,Weekday,71,12543.22,28.03
4/13/2018,13,N,LZ_HOUSTON,LZ,Weekday,69,12702.99,22.07
4/13/2018,14,N,LZ_HOUSTON,LZ,Weekday,70,12968.33,28.68
4/13/2018,15,N,LZ_HOUSTON,LZ,Weekday,68,13098.21,37.05
4/13/2018,16,N,LZ_HOUSTON,LZ,Weekday,69,12927.96,39.02
4/13/2018,17,N,LZ_HOUSTON,LZ,Weekday,69,12774.64,38.88
4/13/2018,18,N,LZ_HOUSTON,LZ,Weekday,69,12569.47,37.05
4/13/2018,19,N,LZ_HOUSTON,LZ,Weekday,69,12245.72,21.23
4/13/2018,20,N,LZ_HOUSTON,LZ,Weekday,71,12309.77,20.32
4/13/2018,21,N,LZ_HOUSTON,LZ,Weekday,70,12501.95,22.36
4/13/2018,22,N,LZ_HOUSTON,LZ,Weekday,71,12332.61,18.39
4/13/2018,23,N,LZ_HOUSTON,LZ,Weekday,71,11922.76,17.63
4/13/2018,24,N,LZ_HOUSTON,LZ,Weekday,72,11413.02,18.39
4/14/2018,1,N,LZ_HOUSTON,LZ,Weekend,73,10862.14,19.71
4/14/2018,2,N,LZ_HOUSTON,LZ,Weekend,73,9960.97,14.05
4/14/2018,3,N,LZ_HOUSTON,LZ,Weekend,73,9180.28,12.1
4/14/2018,4,N,LZ_HOUSTON,LZ,Weekend,73,8739.43,10.55
4/14/2018,5,N,LZ_HOUSTON,LZ,Weekend,72,8494.86,9.51
4/14/2018,6,N,LZ_HOUSTON,LZ,Weekend,73,8542.7,11.64
4/14/2018,7,N,LZ_HOUSTON,LZ,Weekend,72,8763.04,15.96
4/14/2018,8,N,LZ_HOUSTON,LZ,Weekend,71,8945.42,18.08
4/14/2018,9,N,LZ_HOUSTON,LZ,Weekend,70,9249.16,18.14
4/14/2018,10,N,LZ_HOUSTON,LZ,Weekend,70,9708.63,17.42
4/14/2018,11,N,LZ_HOUSTON,LZ,Weekend,69,9933.94,19.69
4/14/2018,12,N,LZ_HOUSTON,LZ,Weekend,69,9990.61,19.63
4/14/2018,13,N,LZ_HOUSTON,LZ,Weekend,68,9917.93,17.9
4/14/2018,14,N,LZ_HOUSTON,LZ,Weekend,68,9818.95,17.2
4/14/2018,15,N,LZ_HOUSTON,LZ,Weekend,68,9671.2,15.72
4/14/2018,16,N,LZ_HOUSTON,LZ,Weekend,68,9602.56,16.34
4/14/2018,17,N,LZ_HOUSTON,LZ,Weekend,69,9562.42,14.82
4/14/2018,18,N,LZ_HOUSTON,LZ,Weekend,68,9574.13,15.12
4/14/2018,19,N,LZ_HOUSTON,LZ,Weekend,69,9546,14.18
4/14/2018,20,N,LZ_HOUSTON,LZ,Weekend,69,9591.16,16.78
4/14/2018,21,N,LZ_HOUSTON,LZ,Weekend,70,9860.38,20.71
4/14/2018,22,N,LZ_HOUSTON,LZ,Weekend,70,9702.46,21.62
4/14/2018,23,N,LZ_HOUSTON,LZ,Weekend,71,9385.49,19.21
4/14/2018,24,N,LZ_HOUSTON,LZ,Weekend,70,8987.81,18.49
4/15/2018,1,N,LZ_HOUSTON,LZ,Weekend,71,8660.47,18.72
4/15/2018,2,N,LZ_HOUSTON,LZ,Weekend,70,8438.68,18.72
4/15/2018,3,N,LZ_HOUSTON,LZ,Weekend,70,8310.67,19.04
4/15/2018,4,N,LZ_HOUSTON,LZ,Weekend,70,8264.77,19.05
4/15/2018,5,N,LZ_HOUSTON,LZ,Weekend,69,8283.59,19.1
4/15/2018,6,N,LZ_HOUSTON,LZ,Weekend,68,8416.45,18.86
4/15/2018,7,N,LZ_HOUSTON,LZ,Weekend,68,8632.32,18.9
4/15/2018,8,N,LZ_HOUSTON,LZ,Weekend,68,8781.96,19.07
4/15/2018,9,N,LZ_HOUSTON,LZ,Weekend,67,9145.37,20.17
4/15/2018,10,N,LZ_HOUSTON,LZ,Weekend,67,9419.43,19.99
4/15/2018,11,N,LZ_HOUSTON,LZ,Weekend,67,9534.78,19.97
4/15/2018,12,N,LZ_HOUSTON,LZ,Weekend,67,9545.99,20.84
